hc1_2010,hc1_2011,hc1_2012,hc1_2013,hc1_2014,hc1_2015,hc1_2016,hc1_2017,hc1_2018,id
1.6419754,1.6702945,1.6853951,1.7006321,1.7377653,1.8177509,1.8193877,1.8292389,1.8391435,3522
1.6523525,1.6568198,1.6884315,1.7377653,1.7440325,1.7471746,1.7550547,1.7917629,1.7982249,3523
1.7917629,1.8161157,1.8507668,1.8877771,1.9237953,1.9255276,1.9272614,1.9711162,2.0232396,3524
2.0415308,2.1030738,2.1316578,2.1316578,2.1335771,2.2337906,2.2358019,2.2378151,2.23983,3525
1.4712318,1.5114962,1.5528625,1.5542607,1.5782238,1.5796448,1.5867692,1.5881979,1.6155896,3526
1.3265744,1.3337573,1.3421865,1.3506689,1.3690267,1.3888832,1.4064939,1.4488933,1.4805298,3527
1.5839156,1.6112335,1.6199577,1.6672907,1.6733037,1.6748104,1.7284067,1.7550547,1.7709215,3528
1.4593629,1.4606769,1.4966062,1.5101364,1.5361818,1.5528625,1.5796448,1.5996742,1.6011146,3529
2.2846208,2.3177571,2.3492591,2.3662348,2.3940823,2.4331822,2.4353733,2.4375658,2.4397607,3571
2.3450344,2.3534915,2.3556108,2.3577316,2.4179015,2.4309933,2.4331822,2.4353733,2.4375658,3572
2.3261161,2.3556108,2.3876271,2.4200785,2.4529712,2.4885495,2.4907904,2.4930327,2.4952776,3573
2.0861077,2.0861077,2.0861077,2.1335771,2.1374209,2.1412718,2.1431999,2.1451297,2.1470611,3574
2.166472,2.1959176,2.2237613,2.2539854,2.2600796,2.2621145,2.2641513,2.2661901,2.2682304,3575
2.4135532,2.4222577,2.4309933,2.4397607,2.4397607,2.4419575,2.4441564,2.4551797,2.4573903,3576
2.5314696,2.5728133,2.6148324,2.6575375,2.6671219,2.7106812,2.7131221,2.715565,2.7180099,3577
2.4070454,2.4266217,2.4485598,2.4706962,2.4751475,2.5133085,2.5589576,2.5612617,2.5635679,3578
1.9307336,1.9889363,2.0087247,2.1182706,2.1316578,2.1374209,2.1393456,2.1412718,2.2018547,3579
1.7677367,1.7757094,1.7837181,1.7853242,1.7869316,1.8112189,1.814482,1.8161157,1.830886,3601
1.6170443,1.6523525,1.6702945,1.6869127,1.6914735,1.6945208,1.745603,1.7471746,1.7487478,3602
2.0268848,2.0470505,2.0674169,2.0879862,2.0917478,2.0955164,2.097403,2.0992916,2.1049676,3603
1.7268518,1.7645576,1.8063352,1.8193877,1.8259493,1.8607879,1.874234,1.9065589,1.9082756,3604
2.3811891,2.40488,2.4070454,2.4200785,2.5042768,2.5042768,2.5223727,2.5246439,2.57513,3671
2.1899967,2.2337906,2.3073506,2.3726323,2.3854792,2.3876271,2.3897769,2.3919284,2.4005549,3672
2.1144612,2.1278243,2.1451297,2.1606305,2.1645229,2.166472,2.1684227,2.1703751,2.1723292,3673
2.6863945,2.6599305,2.7131221,2.8100436,2.830349,2.8328974,2.835448,2.8843513,2.8869483,3674
1.886079,1.9168822,1.9203357,1.9237953,1.9289967,1.9711162,1.9800062,1.9853594,2.0452089,5101
1.981789,1.9961094,2.0105333,2.0232396,2.0378594,2.0674169,2.0730066,2.1354983,2.1762431,5102
2.2078078,2.23983,2.2621145,2.2846208,2.3073506,2.338711,2.4375658,2.4573903,2.4729209,5103
1.964033,2.0051122,2.0525851,2.0992916,2.1068628,2.1470611,2.2197621,2.2217607,2.2317812,5104
1.8112189,1.8243066,1.8457764,1.8574415,1.8607879,1.874234,1.8877771,1.9569752,2.0087247,5105
1.70523,1.7113799,1.7175519,1.7709215,1.7757094,1.7805103,1.7853242,1.844116,1.8997077,5106
1.5060645,1.5128571,1.5996742,1.6170443,1.6243374,1.6287291,1.637548,1.6434538,1.7113799,5107
1.7518984,1.7773082,1.7966073,1.8161157,1.8210258,1.8391435,1.8524332,1.882687,1.8843821,5108
2.5589576,2.5937378,2.6479876,2.6671219,2.6815634,2.6960831,2.7253587,2.7278123,2.7302685,5171
1.5292845,1.5654918,1.589628,1.6228762,1.6598048,1.668792,1.70523,1.7393301,1.7408961,5201
1.5060645,1.5626764,1.5967973,1.6199577,1.6434538,1.6464146,1.6553293,1.7083021,1.7098403,5202
1.5881979,1.6568198,1.6823641,1.7067654,1.7252984,1.7393301,1.756635,1.7661464,1.7869316,5203
1.8507668,1.8945854,1.9014181,1.9099938,1.9307336,1.9675714,1.9693431,1.9711162,2.0033083,5204
1.8776106,1.8877771,1.9376967,1.946436,1.9552146,2.0232396,2.0730066,2.074873,2.0767412,5205
1.8030866,1.8341845,1.8658187,1.8979987,1.9272614,1.9394414,1.9552146,1.978225,1.9800062,5206
1.8358361,1.8674989,1.9014181,1.9255276,1.9534558,1.9961094,2.063699,2.0879862,2.0992916,5207
1.4633086,1.4898865,1.5169474,1.5528625,1.5640835,1.5996742,1.6360748,1.6464146,1.6869127,5208
2.082356,2.1431999,2.1703751,2.2560151,2.2560151,2.2580464,2.2990592,2.3135889,2.3366075,5271
2.2723169,2.2764108,2.3094282,2.3429246,2.3683653,2.4507644,2.4885495,2.4907904,2.526917,5272
1.7408961,1.7518984,1.7629702,1.774112,1.7757094,1.7853242,1.7869316,1.7966073,1.7982249,5301
1.6884315,1.6945208,1.703696,1.7129208,1.7377653,1.7645576,1.7917629,1.8325346,1.8341845,5302
1.7346401,1.8210258,1.8243066,1.8292389,1.8507668,1.8574415,1.8658187,1.8945854,1.8962913,5303
1.6243374,1.6449336,1.6748104,1.7067654,1.7129208,1.756635,1.7582166,1.7773082,1.790151,5304
1.7206464,1.7252984,1.7377653,1.7503223,1.8259493,1.8557706,1.8997077,1.9014181,1.9220648,5305
1.6853951,1.7175519,1.7487478,1.8691803,1.882687,1.886079,1.8877771,1.8894769,1.8911781,5306
1.8507668,1.8759215,1.8759215,1.9961094,2.0069175,2.0087247,2.0105333,2.0123436,2.0196011,5307
1.772516,1.8112189,1.8358361,1.8894769,1.9534558,1.9658015,1.9675714,1.978225,2.0452089,5308
1.7582166,1.7693284,1.8030866,1.8341845,1.8541012,1.874234,1.8759215,1.8979987,1.9499427,5309
1.6960466,1.7299629,1.7661464,1.7933762,1.799844,1.8014646,1.8030866,1.8047101,1.8259493,5310
1.8226656,1.8708633,1.8776106,1.882687,1.9289967,1.9411876,1.9429356,1.9871471,2.015969,5311
1.8641404,1.8945854,1.9272614,1.9587373,1.9658015,1.981789,1.9835734,2.0268848,2.0674169,5312
1.7597997,1.774112,1.8112189,1.8374891,1.8424569,1.8457764,1.8725479,1.874234,1.9220648,5313
1.6434538,1.6672907,1.7098403,1.7330797,1.7408961,1.7869316,1.8226656,1.874234,1.9186081,5314
1.7693284,1.7693284,1.7709215,1.8193877,1.844116,1.8457764,1.8474383,1.9014181,1.9082756,5315
1.5155827,1.5584629,1.5683122,1.5782238,1.5824907,1.7613842,1.5982351,1.6419754,1.6793386,5316
1.6287291,1.6553293,1.6823641,1.7113799,1.7175519,1.5853417,1.7629702,1.7645576,1.7661464,5317
1.7821134,1.7966073,1.8341845,1.874234,1.9014181,1.934212,1.9359536,1.9675714,2.0214195,5318
1.7021633,1.7129208,1.7175519,1.7221956,1.7821134,1.7837181,1.7853242,1.7869316,1.8193877,5319
1.5403352,1.5265343,1.5542607,1.6025562,1.6464146,1.6493809,1.6672907,1.7190984,1.7252984,5320
1.6884315,1.6975738,1.70523,1.6612992,1.7268518,1.7284067,1.7645576,1.7661464,1.8112189,5321
2.5728133,2.6671219,2.7058065,2.7773578,2.7923958,2.7974269,2.7999456,2.8024666,2.8049901,5371
1.5839156,1.6011146,1.6185004,1.637548,1.6853951,1.7362021,1.7821134,1.8226656,1.8243066,6101
1.6884315,1.6914735,1.6945208,1.7098403,1.7113799,1.7129208,1.7284067,1.7299629,1.7582166,6102
1.7299629,1.830886,1.8524332,1.8759215,1.886079,1.8877771,1.8894769,1.8911781,1.892881,6103
1.6583116,1.6808506,1.7362021,1.7393301,1.7677367,1.7869316,1.7885406,1.790151,1.8161157,6104
1.7408961,1.7534758,1.7645576,1.7709215,1.774112,1.8341845,1.8641404,1.8658187,1.8674989,6105
1.6360748,1.6960466,1.7299629,1.7424637,1.7503223,1.8047101,1.8243066,1.882687,1.8843821,6106
1.6331326,1.6838789,1.7221956,1.756635,1.8161157,1.8275933,1.8292389,1.830886,1.8325346,6107
1.7006321,1.7362021,1.772516,1.8112189,1.8193877,1.8776106,1.8793012,1.8809934,1.9203357,6108
1.6702945,1.6929964,1.7160069,1.7408961,1.8014646,1.8030866,1.8047101,1.8063352,1.8079616,6109
1.634603,1.6449336,1.6657909,1.6869127,1.7160069,1.7821134,1.7982249,1.799844,1.8210258,6110
1.4805298,1.5033561,1.5782238,1.5881979,1.595361,1.6214162,1.6914735,1.6929964,1.6945208,6111
1.6929964,1.6960466,1.7175519,1.7408961,1.7805103,1.8047101,1.8063352,1.8079616,1.8457764,6112
2.2117853,2.2217607,2.2723169,2.3219328,2.3769069,2.4092128,2.411382,2.4135532,2.4375658,6171
1.882687,1.8877771,1.8911781,1.9014181,1.9220648,1.9255276,1.9272614,1.9289967,1.9764454,6172
1.960501,1.960501,1.9622661,1.978225,2.0214195,2.056283,2.063699,2.120178,2.1220868,6201
1.9272614,1.944685,1.960501,1.9800062,1.9979068,1.9997057,2.0323648,2.0341947,2.0360262,6202
1.8358361,1.8424569,1.8474383,1.8507668,1.8674989,1.8674989,1.892881,1.964033,1.9658015,6203
2.0015063,2.0177844,2.056283,2.0842311,2.1049676,2.166472,2.1684227,2.1821268,2.186058,6204
1.9516984,1.9728911,2.0069175,2.0488937,2.0544331,2.116365,2.1182706,2.120178,2.166472,6205
1.814482,1.8226656,1.8843821,1.9134349,1.9289967,2.0196011,2.0214195,2.0232396,2.0250614,6206
1.8641404,1.9134349,1.9429356,1.9728911,1.9943137,1.9961094,2.015969,2.0433693,2.0452089,6207
1.8210258,1.8374891,1.8374891,1.8607879,1.882687,1.9552146,1.9622661,2.0087247,2.0105333,6208
1.9925196,2.0786114,2.082356,2.0861077,2.097403,2.1723292,2.1742854,2.1762431,2.1782024,6209
1.9082756,1.9117136,1.9272614,1.9728911,1.978225,1.9800062,1.9925196,1.9943137,1.9997057,6210
2.1625757,2.1625757,2.1782024,2.1939421,2.1959176,2.2337906,2.2358019,2.23983,2.2418468,6211
2.1125591,2.1354983,2.1978948,2.2438653,2.2499321,2.2519579,2.2539854,2.2560151,2.2580464,6212
1.8877771,1.892881,1.8979987,1.9031302,1.9082756,1.9394414,1.9411876,1.9429356,1.9552146,6213
2.4885495,2.5201037,2.5681863,2.6171868,2.6266255,2.6289907,2.6960831,2.6985106,2.7949102,6271
1.844116,1.8557706,1.8894769,1.9220648,1.9237953,1.9272614,1.9289967,1.9411876,1.9429356,6301
1.7550547,1.756635,1.7982249,1.8374891,1.844116,1.8759215,1.8809934,1.9082756,1.9099938,6302
1.8541012,1.8591139,1.8658187,1.8708633,1.8708633,1.8759215,1.8776106,1.9255276,1.9272614,6303
1.668792,1.703696,1.7534758,1.7821134,1.790151,1.8457764,1.8877771,1.8911781,1.932472,6304
1.814482,1.8325346,1.8507668,1.8759215,1.9065589,1.9516984,1.9534558,1.9693431,1.9711162,6305
1.8843821,1.886079,1.886079,1.886079,1.9134349,1.9943137,1.9961094,2.0015063,2.0033083,6306
1.8557706,1.8557706,1.8607879,1.8674989,1.9237953,1.9675714,1.9693431,2.015969,2.0177844,6307
1.7518984,1.7582166,1.7853242,1.8128496,1.8161157,1.8325346,1.8776106,1.9099938,1.9394414,6308
1.9516984,1.964033,1.9764454,2.0396945,2.0452089,2.0992916,2.1144612,2.1606305,2.1625757,6309
1.8259493,1.8391435,1.8843821,1.9134349,1.9220648,1.9429356,1.9925196,1.9943137,1.9997057,6310
1.7083021,1.7284067,1.7487478,1.7518984,1.772516,1.7885406,1.8292389,1.882687,1.8843821,6311
2.1509295,2.1840916,2.2949245,2.4135532,2.4331822,2.4375658,2.4397607,2.4419575,2.4441564,6371
2.4419575,2.5223727,2.5681863,2.6171868,2.6289907,2.6313579,2.6337271,2.6360986,2.6743331,6372
1.960501,1.981789,2.0141556,2.0470505,2.0525851,2.0767412,2.0898659,2.0917478,2.0955164,6401
1.9220648,1.9569752,1.9693431,2.0341947,2.0507386,2.0581346,2.0599875,2.0655572,2.0674169,6402
1.9961094,2.0786114,2.120178,2.1316578,2.1412718,2.1840916,2.1899967,2.2137768,2.21577,6403
2.0396945,2.0767412,2.1278243,2.1606305,2.1684227,2.186058,2.1919684,2.2600796,2.2641513,6404
2.0378594,2.101182,2.1182706,2.1528661,2.1548045,2.1723292,2.2038372,2.23983,2.2438653,6405
1.8557706,1.8894769,1.892881,1.9289967,1.9569752,1.9800062,1.981789,2.0452089,2.0599875,6409
1.8793012,1.8843821,1.8979987,1.8541012,1.9031302,1.9394414,1.9411876,1.9961094,1.9979068,6411
2.4640346,2.4952776,2.5246439,2.5474682,2.5520577,2.5589576,2.5820923,2.5844171,2.6077819,6471
2.3345053,2.4529712,2.4596031,2.5042768,2.5178366,2.5291924,2.5337489,2.5360303,2.5635679,6472
2.5065317,2.5087886,2.5223727,2.5360303,2.5383139,2.5451765,2.5474682,2.6195433,2.6242628,6474
1.8997077,1.9516984,2.0087247,2.1049676,2.1049676,2.1087599,2.1606305,2.2237613,2.2560151,6501
1.9889363,1.9907272,2.0323648,2.0360262,2.1049676,2.1087599,2.1354983,2.1978948,2.2317812,6502
1.8997077,1.9411876,1.9853594,2.015969,2.0250614,2.0268848,2.074873,2.097403,2.1470611,6503
1.8491018,1.8641404,1.8793012,1.8894769,1.9134349,1.9151577,1.9764454,1.9907272,2.0051122,6504
2.2458858,2.2600796,2.2805121,2.305275,2.4375658,2.4397607,2.4419575,2.4441564,2.446357,6571
1.8341845,1.8507668,1.8759215,1.882687,1.8997077,1.9014181,1.9289967,1.9429356,1.9800062,7101
2.2257636,2.2378151,2.2600796,2.2805121,2.3577316,2.3598545,2.3598545,2.3619795,2.3641062,7102
1.8809934,1.8911781,1.8997077,1.9014181,1.9359536,1.964033,1.9997057,2.0341947,2.0360262,7103
2.1451297,2.1451297,2.1489944,2.1899967,2.1939421,2.2117853,2.2317812,2.2337906,2.2479079,7104
2.0415308,2.0599875,2.080483,2.101182,2.1431999,2.1880264,2.1899967,2.1919684,2.21577,7105
2.1998739,2.2418468,2.2458858,2.2458858,2.2621145,2.2949245,2.2969909,2.3135889,2.3747685,7106
1.8524332,1.8793012,1.9065589,1.9359536,1.9658015,1.9675714,1.9943137,2.0287099,2.074873,7107
2.0232396,2.0396945,2.056283,2.0711417,2.0879862,2.1182706,2.1393456,2.1606305,2.1625757,7108
2.0674169,2.0767412,2.0879862,2.0992916,2.1239977,2.12591,2.1278243,2.1509295,2.2117853,7109
1.8424569,1.8557706,1.8708633,1.9552146,1.9961094,1.9997057,2.0015063,2.0033083,2.0051122,7110
1.8210258,1.8541012,1.8809934,1.9065589,1.9255276,1.9429356,1.9675714,1.9693431,1.9764454,7111
2.5020239,2.6148324,2.6289907,2.6432257,2.6936576,2.6960831,2.6960831,2.6985106,2.7009404,7171
2.21577,2.2337906,2.2539854,2.2784605,2.3011293,2.305275,2.3240235,2.3811891,2.3833332,7172
2.338711,2.3854792,2.4222577,2.4596031,2.5042768,2.5087886,2.5110474,2.5133085,2.5155714,7173
2.2277675,2.2702727,2.3135889,2.3641062,2.40488,2.40488,2.4529712,2.4551797,2.4684737,7174
1.9117136,1.9220648,1.932472,1.9429356,1.944685,2.0051122,2.0433693,2.0525851,2.080483,7201
1.8407996,1.886079,1.9534558,1.9871471,2.0015063,2.0033083,2.0051122,2.0396945,2.0655572,7202
1.9587373,2.0123436,2.0214195,2.0305364,2.0488937,2.12591,2.1470611,2.1939421,2.2438653,7203
2.0544331,2.1144612,2.1239977,2.1335771,2.1470611,2.1528661,2.1821268,2.2097957,2.2560151,7204
1.9272614,1.9534558,1.981789,2.0105333,2.0177844,2.0196011,2.0214195,2.0250614,2.0268848,7205
1.8809934,1.9237953,1.9394414,1.9907272,1.9979068,2.0033083,2.0051122,2.0268848,2.0470505,7206
2.0141556,2.0305364,2.0488937,2.0618424,2.1106586,2.1144612,2.1723292,2.1742854,2.1959176,7207
1.7613842,1.8095895,1.8177509,1.8243066,1.8292389,1.830886,1.8557706,1.874234,1.9082756,7208
1.830886,1.8591139,1.8877771,1.9168822,1.9853594,1.9907272,2.0305364,2.0360262,2.0842311,7209
1.9622661,1.9961094,2.0305364,2.0674169,2.074873,2.0786114,2.0936313,2.0955164,2.1354983,7210
2.0123436,2.0141556,2.015969,2.0069175,2.0214195,2.0214195,2.0433693,2.0936313,2.1374209,7211
2.056283,2.0618424,2.0674169,2.0378594,2.080483,2.082356,2.0842311,2.1278243,2.1645229,7212
2.6242628,2.6575375,2.6912346,2.7253587,2.7327271,2.7499974,2.7524736,2.754952,2.7723629,7271
1.8210258,1.8341845,1.8474383,1.8607879,1.8945854,1.9048438,1.9065589,1.9082756,1.946436,7301
1.8079616,1.8095895,1.8128496,1.8161157,1.8210258,1.8243066,1.8541012,1.9048438,1.9359536,7302
1.6360748,1.6360748,1.6702945,1.703696,1.7408961,1.7408961,1.7424637,1.7869316,1.790151,7303
1.589628,1.6025562,1.6228762,1.6301956,1.6598048,1.6612992,1.6627952,1.7129208,1.7487478,7304
1.7518984,1.7582166,1.7629702,1.7693284,1.8063352,1.8063352,1.8177509,1.8391435,1.8624634,7305
1.7693284,1.794991,1.7982249,1.8341845,1.8759215,1.9186081,1.9675714,2.0069175,2.0087247,7306
1.745603,1.7853242,1.8063352,1.8725479,1.882687,1.886079,1.8877771,1.9255276,1.9272614,7307
1.8574415,1.8945854,1.8979987,1.9014181,1.9065589,1.9099938,1.9117136,1.9499427,1.9516984,7308
1.8275933,1.8341845,1.8407996,1.8945854,1.9307336,1.932472,1.934212,1.960501,1.9622661,7309
1.8877771,1.8911781,1.8962913,1.8997077,1.9255276,1.981789,1.9835734,2.0268848,2.0287099,7310
1.6717985,1.6778278,1.6960466,1.7021633,1.7330797,1.8030866,1.8374891,1.8391435,1.8725479,7311
1.8457764,1.8457764,1.8457764,1.8658187,1.8843821,1.886079,1.8877771,1.9499427,1.9871471,7312
1.7190984,1.7677367,1.7677367,1.7677367,1.772516,1.774112,1.7757094,1.8407996,1.8424569,7313
1.8374891,1.8407996,1.844116,1.8911781,1.9289967,1.932472,1.934212,1.9675714,2.015969,7314
1.9014181,1.9186081,1.934212,1.9516984,1.9552146,1.9587373,1.960501,1.9711162,2.0250614,7315
1.9048438,1.9499427,1.9979068,2.0396945,2.0507386,2.063699,2.0655572,2.1354983,2.1840916,7316
1.8894769,1.9082756,1.9134349,1.9394414,1.981789,2.0069175,2.0087247,2.0341947,2.0488937,7317
1.9871471,1.9979068,2.0087247,2.0177844,2.0196011,2.0378594,2.0396945,2.0415308,2.0433693,7318
1.7917629,1.8407996,1.8457764,1.8809934,1.9099938,1.9429356,1.944685,1.9675714,1.9693431,7322
1.9622661,1.9835734,1.9997057,2.0141556,2.0177844,2.0305364,2.0323648,2.0917478,2.1393456,7325
1.814482,1.886079,1.9151577,1.9746674,1.9997057,2.0015063,2.0033083,2.0051122,2.0105333,7326
2.5110474,2.5133085,2.5543556,2.5984106,2.6054361,2.6360986,2.7082427,2.7106812,2.7131221,7371
2.305275,2.3429246,2.3897769,2.4353733,2.4485598,2.4618177,2.4640346,2.4796069,2.5246439,7372
2.4092128,2.4222577,2.4353733,2.4485598,2.4507644,2.5155714,2.5178366,2.5337489,2.57513,7373
1.7268518,1.7582166,1.790151,1.8063352,1.8243066,1.8474383,1.8877771,1.9151577,1.964033,7401
1.8407996,1.8407996,1.8557706,1.8708633,1.886079,1.934212,1.9925196,2.0341947,2.0898659,7402
2.0268848,2.0861077,2.1068628,2.1278243,2.1645229,2.166472,2.1684227,2.2018547,2.2358019,7403
1.9587373,1.978225,2.0069175,2.0360262,2.0861077,2.0879862,2.0898659,2.1125591,2.1625757,7404
1.8708633,1.8793012,1.8894769,1.9186081,1.9622661,1.9997057,2.0015063,2.0033083,2.0051122,7405
1.8128496,1.844116,1.874234,1.9134349,1.964033,1.9658015,1.9675714,1.9693431,1.9711162,7406
1.7440325,1.8524332,1.8911781,1.9693431,1.9961094,1.9979068,1.9997057,2.0015063,2.0033083,7407
1.8341845,1.8997077,1.9186081,1.9376967,1.9569752,1.960501,1.9622661,1.964033,1.9943137,7408
1.8210258,1.8474383,1.892881,2.0232396,2.0378594,2.0396945,2.0396945,2.0879862,2.1567447,7409
2.0488937,2.0599875,2.0711417,2.082356,2.0955164,2.0992916,2.1316578,2.1723292,2.2097957,7410
1.7645576,1.7645576,1.7677367,1.7613842,1.7629702,1.7773082,1.8193877,1.8607879,1.9082756,7411
2.1880264,2.1880264,2.1880264,2.186058,2.1880264,2.1899967,2.2078078,2.2277675,2.2825654,7412
1.7518984,1.7518984,1.7518984,1.7518984,1.7503223,1.7518984,1.7534758,1.7917629,1.8374891,7413
1.8341845,1.8275933,1.8325346,1.844116,1.8095895,1.8424569,1.8793012,1.8809934,1.9255276,7414
1.7966073,1.790151,1.7933762,1.8063352,1.7709215,1.8030866,1.8457764,1.8877771,1.8894769,7415
2.5566556,2.6695235,2.7351875,2.8328974,2.8533678,2.855937,2.8585086,2.8610826,2.8636584,7471
2.2519579,2.2682304,2.2846208,2.3011293,2.3471456,2.4157264,2.4353733,2.4375658,2.4885495,7472
1.6838789,1.7021633,1.7175519,1.7346401,1.7393301,1.7518984,1.7629702,1.7757094,1.799844,7501
1.7362021,1.745603,1.7550547,1.7645576,1.799844,1.8161157,1.8177509,1.8457764,1.8491018,7502
1.6975738,1.7424637,1.756635,1.799844,1.8014646,1.814482,1.8226656,1.8507668,1.8524332,7503
1.9168822,1.9168822,1.9552146,1.9943137,1.9997057,2.0051122,2.0196011,2.0250614,2.0618424,7504
1.6672907,1.70523,1.7268518,1.799844,1.8095895,1.8128496,1.814482,1.8243066,1.830886,7505
2.3619795,2.4092128,2.4596031,2.5133085,2.5223727,2.5246439,2.526917,2.5314696,2.5360303,7571
1.944685,1.9622661,1.9800062,1.9997057,2.0033083,2.0069175,2.0196011,2.080483,2.101182,7601
1.7805103,1.794991,1.8095895,1.8226656,1.8374891,1.8391435,1.8591139,1.892881,1.9186081,7602
1.8014646,1.8259493,1.8507668,1.8591139,1.8641404,1.8641404,1.874234,1.8945854,1.9151577,7603
1.7933762,1.8095895,1.8275933,1.844116,1.8624634,1.8674989,1.9134349,1.9220648,1.9693431,7604
1.8607879,1.8658187,1.8708633,1.8979987,1.9031302,1.9289967,1.9587373,1.960501,1.9961094,7605
1.7853242,1.7869316,1.8030866,1.7645576,1.7933762,1.8541012,1.8945854,1.8997077,1.9168822,7606
2.1049676,2.1087599,2.1625757,2.2197621,2.2237613,2.2438653,2.2458858,2.2846208,2.3282106,8101
2.1278243,2.1297402,2.1393456,2.1509295,2.1899967,2.2580464,2.2825654,2.3032014,2.3492591,8102
2.1220868,2.1239977,2.1239977,2.1451297,2.2237613,2.2257636,2.2846208,2.3073506,2.3094282,8103
1.7503223,1.8095895,1.8358361,1.8624634,1.9031302,1.9516984,1.9943137,2.0525851,2.1144612,8104
2.015969,2.0396945,2.0396945,2.0415308,2.0507386,2.0786114,2.1278243,2.1297402,2.1880264,8105
2.0033083,2.063699,2.1106586,2.1239977,2.1335771,2.1335771,2.1354983,2.1431999,2.2177653,8106
1.8210258,1.8259493,1.8292389,1.8607879,1.8725479,1.9289967,1.9693431,2.0250614,2.0581346,8107
1.9065589,1.9307336,1.9307336,1.932472,1.981789,1.9835734,2.0268848,2.0525851,2.0544331,8108
1.6493809,1.6702945,1.7160069,1.7645576,1.814482,1.8691803,1.8708633,1.8997077,1.9499427,8109
2.6384721,2.6912346,2.7425826,2.7999456,2.8431141,2.8482363,2.850801,2.8533678,2.855937,8171
2.2928603,2.3156722,2.3366075,2.3598545,2.3833332,2.3876271,2.4070454,2.4309933,2.4997733,8172
1.8911781,1.9117136,1.9394414,1.9728911,2.0015063,2.0123436,2.0287099,2.0305364,2.0323648,8201
1.8843821,1.9117136,1.9255276,1.9979068,2.0069175,2.0268848,2.080483,2.1239977,2.1782024,8202
1.8641404,1.8793012,1.9499427,2.0287099,2.0378594,2.0452089,2.0470505,2.116365,2.1625757,8203
1.8557706,1.8624634,1.8691803,1.8759215,1.882687,1.9031302,1.9499427,1.9516984,1.9853594,8204
2.0033083,2.0214195,2.0396945,2.0488937,2.0507386,2.0655572,2.120178,2.1220868,2.1239977,8205
1.8374891,1.8641404,1.8809934,1.934212,1.9359536,1.9764454,2.0123436,2.0341947,2.0488937,8206
1.8275933,1.8079616,1.8275933,1.8457764,1.8507668,1.8507668,1.8574415,1.8591139,1.8708633,8207
1.946436,1.946436,1.946436,1.944685,1.946436,1.9481885,1.9499427,1.9516984,1.9534558,8208
2.526917,2.5797694,2.5914044,2.7058065,2.7180099,2.7204573,2.7229068,2.7524736,2.754952,8271
2.0936313,2.1049676,2.1374209,2.1703751,2.1919684,2.2297735,2.2702727,2.3282106,2.3790472,8272
1.9889363,2.0452089,2.0470505,2.0488937,2.0711417,2.0767412,2.0955164,2.1049676,2.1509295,9101
1.8275933,1.8624634,1.8997077,1.9394414,1.9835734,1.9907272,2.0232396,2.0360262,2.0711417,9102
1.7613842,1.7677367,1.772516,1.7837181,1.794991,1.7982249,1.8063352,1.8226656,1.8358361,9103
1.8275933,1.8507668,1.874234,1.9255276,1.9534558,1.9552146,1.9764454,1.9853594,2.0123436,9104
1.9220648,1.9411876,1.9587373,1.978225,1.9997057,2.0087247,2.0268848,2.0396945,2.0618424,9105
1.7613842,1.7773082,1.794991,1.8177509,1.8358361,1.8507668,1.8691803,1.8793012,1.9031302,9106
1.7487478,1.7966073,1.8424569,1.8877771,1.9014181,1.9569752,1.9764454,1.9835734,2.0232396,9107
1.7113799,1.7982249,1.8079616,1.9048438,1.932472,1.944685,1.9693431,1.9764454,1.9871471,9108
1.4606769,1.4528105,1.468586,1.4858693,1.5033561,1.5142193,1.5265343,1.5417221,1.5598662,9109
1.7006321,1.6991022,1.7021633,1.703696,1.7098403,1.7503223,1.7677367,1.7837181,1.799844,9110
1.7393301,1.7424637,1.7440325,1.7346401,1.7471746,1.7487478,1.7661464,1.774112,1.7917629,9111
1.5431103,1.5431103,1.5444996,1.5389495,1.5472822,1.5486754,1.5542607,1.5556601,1.5640835,9112
2.5223727,2.5405991,2.5937378,2.6479876,2.6575375,2.6599305,2.6695235,2.6719272,2.6743331,9171
1.981789,2.0069175,2.0323648,2.0599875,2.097403,2.0992916,2.1030738,2.1049676,2.1470611,9401
1.4230465,1.4672649,1.4738824,1.4805298,1.4845326,1.5114962,1.5320396,1.5669013,1.5924919,9402
2.1106586,2.1821268,2.2580464,2.3156722,2.3324051,2.3471456,2.3577316,2.3598545,2.3726323,9403
2.1239977,2.1645229,2.2078078,2.2217607,2.340817,2.3450344,2.3471456,2.3492591,2.3577316,9404
2.097403,2.1068628,2.1144612,2.1239977,2.1840916,2.2078078,2.2097957,2.2117853,2.2621145,9408
2.2097957,2.2317812,2.2337906,2.2458858,2.3747685,2.4222577,2.4244387,2.4266217,2.4596031,9409
1.372728,1.3814034,1.3901339,1.3989193,1.4001789,1.4027015,1.4039645,1.4256103,1.4593629,9410
1.1950643,1.2233585,1.2557086,1.2935624,1.3146888,1.3325574,1.3555402,1.3702593,1.3714931,9411
2.1880264,2.1919684,2.1978948,2.2137768,2.3094282,2.3261161,2.3577316,2.3598545,2.4070454,9412
1.844116,1.8809934,1.9186081,1.9587373,1.964033,2.0033083,2.0214195,2.0692785,2.1144612,9413
1.6112335,1.634603,1.6717985,1.703696,1.7098403,1.7113799,1.7129208,1.7315207,1.7613842,9414
