hc2_2010,hc2_2011,hc2_2012,hc2_2013,hc2_2014,hc2_2015,hc2_2016,hc2_2017,hc2_2018,id
2.3660455,2.3756237,2.3852406,2.4511812,2.4936311,2.4961512,2.4986737,2.5862267,2.5915082,3516
2.3756237,2.3804274,2.402164,2.4094536,2.438834,2.4561377,2.4785655,2.5704474,2.5968003,3517
2.2472563,2.2746587,2.3140519,2.3493767,2.387651,2.3924787,2.3948965,2.4045916,2.4611039,3518
2.1193936,2.1845939,2.2540758,2.2540758,2.2884848,2.3117156,2.3140519,2.3852406,2.4511812,3519
2.3422687,2.3684363,2.3924787,2.4167652,2.4462347,2.471067,2.4735639,2.5445149,2.547086,3520
2.0540636,2.1322761,2.140908,2.1495748,2.2045424,2.2067702,2.2090001,2.2359362,2.2861748,3521
1.9907472,2.0293183,2.0499184,2.0707276,2.1215353,2.2314241,2.2336791,2.2472563,2.260916,3522
2.0048716,2.0109556,2.0540636,2.1215353,2.1301236,2.1344306,2.145237,2.1956542,2.2045424,3523
2.1956542,2.2291715,2.2769573,2.3281174,2.3780243,2.3804274,2.3828328,2.4437652,2.5164018,3524
2.5419462,2.6056445,2.6323578,2.6323578,2.6341486,2.7271035,2.7289584,2.7308147,2.7326722,3525
1.7599581,1.814101,1.8699094,1.871799,1.9042153,1.9061395,1.9157898,1.9177258,1.9548823,3526
1.5231187,1.535414,1.5498838,1.5644902,1.5962546,1.6308478,1.6617312,1.7299975,1.7724451,3527
1.9119239,1.9489681,1.9608146,2.0252233,2.0334218,2.0354767,2.1087177,2.145237,2.1670136,3528
1.7440325,1.7457949,1.7940578,1.8122696,1.8473829,1.8699094,1.9061395,1.9332837,1.9352374,3529
2.7738605,2.8042047,2.8329539,2.8484073,2.8736987,2.9090891,2.911068,2.913048,2.9150298,3571
2.8291039,2.8368096,2.8387392,2.8406701,2.8952749,2.9071116,2.9090891,2.911068,2.913048,3572
2.8118427,2.8387392,2.8678424,2.8972442,2.9269474,2.9589663,2.9609792,2.9629931,2.9650087,3573
2.5897465,2.5897465,2.5897465,2.6341486,2.6377335,2.6413231,2.6431201,2.6449177,2.6467168,3574
2.6647761,2.6920958,2.7178469,2.7457108,2.751318,2.7531893,2.7550621,2.7569363,2.7588117,3575
2.8913398,2.899215,2.9071116,2.9150298,2.9150298,2.9170127,2.9189968,2.9289382,2.9309306,3576
2.9974442,3.0343585,3.0717273,3.1095562,3.1180255,3.1564248,3.158572,3.1607206,3.1628704,3577
2.8854475,2.9031606,2.9229693,2.9429133,2.9469182,2.9811823,3.0220034,3.0240591,3.0261161,3578
2.387651,2.4685724,2.4961512,2.6198578,2.6323578,2.6377335,2.6395276,2.6413231,2.6975935,3579
2.1626406,2.1735897,2.1845939,2.1868017,2.1890113,2.2224274,2.2269211,2.2291715,2.249527,3601
1.9568578,2.0048716,2.0293183,2.0519898,2.0582168,2.0623786,2.1322761,2.1344306,2.1365876,3602
2.5214901,2.54966,2.572196,2.5915082,2.5950348,2.5985668,2.6003342,2.602103,2.6074169,3603
2.1065888,2.1582766,2.2157037,2.2336791,2.2427213,2.2907975,2.3093822,2.3541272,2.3565059,3604
2.8619981,2.883486,2.8854475,2.8972442,2.9730844,2.9730844,2.9893022,2.9913356,3.0364225,3671
2.6866095,2.7271035,2.7946866,2.854224,2.8658929,2.8678424,2.8697934,2.8717453,2.8795671,3672
2.616297,2.6287804,2.6449177,2.6593454,2.6629646,2.6647761,2.6665888,2.6684024,2.6702178,3673
3.1350338,3.1116714,3.158572,3.2434578,3.2611504,3.2633686,3.2655885,3.3080537,3.3103039,3674
2.3257673,2.3684363,2.3732255,2.3780243,2.3852406,2.4437652,2.4561377,2.4635909,2.547086,5101
2.4586194,2.4785655,2.4986737,2.5164018,2.5368166,2.572196,2.5774486,2.6359406,2.6738517,5102
2.7031021,2.7326722,2.7531893,2.7738605,2.7946866,2.8233383,2.913048,2.9309306,2.9449153,5103
2.4339123,2.4911139,2.5573971,2.602103,2.6091905,2.6467168,2.7141531,2.7159994,2.7252495,5104
2.2224274,2.2404573,2.2700684,2.2861748,2.2907975,2.3093822,2.3281174,2.4240992,2.4961512,5105
2.0770113,2.0854194,2.0938616,2.1670136,2.1735897,2.1801856,2.1868017,2.267777,2.3446357,5106
1.8067868,1.8159341,1.9332837,1.9568578,1.9667648,1.9727333,1.9847243,1.9927588,2.0854194,5107
2.140908,2.175786,2.202317,2.2291715,2.2359362,2.260916,2.279258,2.321074,2.3234193,5108
3.0220034,3.0529857,3.1011095,3.1180255,3.1307733,3.143573,3.1693294,3.1714852,3.1736426,5171
1.8380771,1.8869843,1.9196637,1.9647795,2.0150218,2.0272698,2.0770113,2.1236792,2.1258249,5201
1.8067868,1.8831766,1.9293824,1.9608146,1.9927588,1.9967883,2.0089254,2.0812111,2.0833142,5202
1.9177258,2.0109556,2.0457819,2.0791101,2.1044624,2.1236792,2.1474047,2.1604576,2.1890113,5203
2.2769573,2.3375421,2.3470049,2.3588872,2.387651,2.438834,2.4412985,2.4437652,2.4885993,5204
2.3140519,2.3281174,2.3973165,2.4094536,2.4216521,2.5164018,2.5774486,2.5792017,2.5809562,5205
2.2112324,2.2540758,2.297749,2.3422687,2.3828328,2.399739,2.4216521,2.4536581,2.4561377,5206
2.2563534,2.300071,2.3470049,2.3804274,2.4192076,2.4785655,2.5687003,2.5915082,2.602103,5207
1.749325,1.7850206,1.8214447,1.8699094,1.8850795,1.9332837,1.9827206,1.9967883,2.0519898,5208
2.5862267,2.6431201,2.6684024,2.7475786,2.7475786,2.7494476,2.7870955,2.8003936,2.8214192,5271
2.7625661,2.7663257,2.7965877,2.8271806,2.8503449,2.9249578,2.9589663,2.9609792,2.9933705,5272
2.1258249,2.140908,2.1560979,2.1713953,2.1735897,2.1868017,2.1890113,2.202317,2.2045424,5301
2.0540636,2.0623786,2.0749147,2.0875268,2.1215353,2.1582766,2.1956542,2.2518003,2.2540758,5302
2.117254,2.2359362,2.2404573,2.2472563,2.2769573,2.2861748,2.297749,2.3375421,2.3399043,5303
1.9667648,1.9947726,2.0354767,2.0791101,2.0875268,2.1474047,2.1495748,2.175786,2.1934376,5304
2.0980954,2.1044624,2.1215353,2.1387467,2.2427213,2.2838669,2.3446357,2.3470049,2.3756237,5305
2.0499184,2.0938616,2.1365876,2.3023951,2.321074,2.3257673,2.3281174,2.3304701,2.3328249,5306
2.2769573,2.3117156,2.3117156,2.4785655,2.4936311,2.4961512,2.4986737,2.5011985,2.5113237,5307
2.1692035,2.2224274,2.2563534,2.3304701,2.4192076,2.436372,2.438834,2.4536581,2.547086,5308
2.1495748,2.1648262,2.2112324,2.2540758,2.2815614,2.3093822,2.3117156,2.3422687,2.4143257,5309
2.0644627,2.1108484,2.1604576,2.1978729,2.2067702,2.2090001,2.2112324,2.2134669,2.2427213,5310
2.2381957,2.3047218,2.3140519,2.321074,2.3852406,2.402164,2.4045916,2.4660804,2.5062559,5311
2.2954295,2.3375421,2.3828328,2.4265487,2.436372,2.4586194,2.4611039,2.5214901,2.572196,5312
2.151747,2.1713953,2.2224274,2.2586336,2.2654877,2.2700684,2.3070507,2.3093822,2.3756237,5313
1.9927588,2.0252233,2.0833142,2.1151168,2.1258249,2.1890113,2.2381957,2.3093822,2.3708296,5314
2.1648262,2.1648262,2.1670136,2.2336791,2.267777,2.2700684,2.2723625,2.3470049,2.3565059,5315
1.8196059,1.8774791,1.8908,1.9042153,1.9099938,2.1539211,1.9313321,1.9907472,2.0416534,5316
1.9727333,2.0089254,2.0457819,2.0854194,2.0938616,1.9138559,2.1560979,2.1582766,2.1604576,5317
2.1823888,2.202317,2.2540758,2.3093822,2.3470049,2.3924787,2.3948965,2.438834,2.5138614,5318
2.0728199,2.0875268,2.0938616,2.1002157,2.1823888,2.1845939,2.1868017,2.1890113,2.2336791,5319
1.852989,1.834368,1.871799,1.9371929,1.9967883,2.0008259,2.0252233,2.0959775,2.1044624,5320
2.0540636,2.0665488,2.0770113,2.0170579,2.1065888,2.1087177,2.1582766,2.1604576,2.2224274,5321
3.0343585,3.1180255,3.1521351,3.2149122,3.2280557,3.2324488,3.2346475,3.2368479,3.2390497,5371
1.9119239,1.9352374,1.9588351,1.9847243,2.0499184,2.1193936,2.1823888,2.2381957,2.2404573,6101
2.0540636,2.0582168,2.0623786,2.0833142,2.0854194,2.0875268,2.1087177,2.1108484,2.1495748,6102
2.1108484,2.249527,2.279258,2.3117156,2.3257673,2.3281174,2.3304701,2.3328249,2.3351824,6103
2.0129876,2.0437167,2.1193936,2.1236792,2.1626406,2.1890113,2.1912234,2.1934376,2.2291715,6104
2.1258249,2.1430712,2.1582766,2.1670136,2.1713953,2.2540758,2.2954295,2.297749,2.300071,6105
1.9827206,2.0644627,2.1108484,2.1279733,2.1387467,2.2134669,2.2404573,2.321074,2.3234193,6106
1.9787196,2.0478489,2.1002157,2.1474047,2.2291715,2.2449875,2.2472563,2.249527,2.2518003,6107
2.0707276,2.1193936,2.1692035,2.2224274,2.2336791,2.3140519,2.3163903,2.3187308,2.3732255,6108
2.0293183,2.0602968,2.0917478,2.1258249,2.2090001,2.2112324,2.2134669,2.2157037,2.2179425,6109
1.9807192,1.9947726,2.0231791,2.0519898,2.0917478,2.1823888,2.2045424,2.2067702,2.2359362,6110
1.7724451,1.8031408,1.9042153,1.9177258,1.9274348,1.962796,2.0582168,2.0602968,2.0623786,6111
2.0602968,2.0644627,2.0938616,2.1258249,2.1801856,2.2134669,2.2157037,2.2179425,2.2700684,6112
2.7067807,2.7159994,2.7625661,2.8080211,2.8581083,2.8874104,2.8893743,2.8913398,2.913048,6171
2.321074,2.3281174,2.3328249,2.3470049,2.3756237,2.3804274,2.3828328,2.3852406,2.4511812,6172
2.4290009,2.4290009,2.4314554,2.4536581,2.5138614,2.5617228,2.5687003,2.62164,2.6234231,6201
2.3828328,2.4070213,2.4290009,2.4561377,2.4810703,2.4835773,2.5291417,2.5316975,2.5342557,6202
2.2563534,2.2654877,2.2723625,2.2769573,2.300071,2.300071,2.3351824,2.4339123,2.436372,6203
2.4860871,2.5087886,2.5617228,2.587986,2.6074169,2.6647761,2.6665888,2.679312,2.6829581,6204
2.4167652,2.4462347,2.4936311,2.5522363,2.5599813,2.6180768,2.6198578,2.62164,2.6647761,6205
2.2269211,2.2381957,2.3234193,2.363657,2.3852406,2.5113237,2.5138614,2.5164018,2.5189447,6206
2.2954295,2.363657,2.4045916,2.4462347,2.4760635,2.4785655,2.5062559,2.5445149,2.547086,6207
2.2359362,2.2586336,2.2586336,2.2907975,2.321074,2.4216521,2.4314554,2.4961512,2.4986737,6208
2.4735639,2.5827119,2.5862267,2.5897465,2.6003342,2.6702178,2.672034,2.6738517,2.6756704,6209
2.3565059,2.3612709,2.3828328,2.4462347,2.4536581,2.4561377,2.4735639,2.4760635,2.4835773,6210
2.6611543,2.6611543,2.6756704,2.6902657,2.6920958,2.7271035,2.7289584,2.7326722,2.7345312,6211
2.6145186,2.6359406,2.693927,2.7363913,2.7419794,2.7438445,2.7457108,2.7475786,2.7494476,6212
2.3281174,2.3351824,2.3422687,2.3493767,2.3565059,2.399739,2.402164,2.4045916,2.4216521,6213
2.9589663,2.9872704,3.0302343,3.0738165,3.0821886,3.0842853,3.143573,3.1457112,3.2302516,6271
2.267777,2.2838669,2.3304701,2.3756237,2.3780243,2.3828328,2.3852406,2.402164,2.4045916,6301
2.145237,2.1474047,2.2045424,2.2586336,2.267777,2.3117156,2.3187308,2.3565059,2.3588872,6302
2.2815614,2.2884848,2.297749,2.3047218,2.3047218,2.3117156,2.3140519,2.3804274,2.3828328,6303
2.0272698,2.0749147,2.1430712,2.1823888,2.1934376,2.2700684,2.3281174,2.3328249,2.3900638,6304
2.2269211,2.2518003,2.2769573,2.3117156,2.3541272,2.4167652,2.4192076,2.4412985,2.4437652,6305
2.3234193,2.3257673,2.3257673,2.3257673,2.363657,2.4760635,2.4785655,2.4860871,2.4885993,6306
2.2838669,2.2838669,2.2907975,2.300071,2.3780243,2.438834,2.4412985,2.5062559,2.5087886,6307
2.140908,2.1495748,2.1868017,2.2246733,2.2291715,2.2518003,2.3140519,2.3588872,2.399739,6308
2.4167652,2.4339123,2.4511812,2.5393801,2.547086,2.602103,2.616297,2.6593454,2.6611543,6309
2.2427213,2.260916,2.3234193,2.363657,2.3756237,2.4045916,2.4735639,2.4760635,2.4835773,6310
2.0812111,2.1087177,2.1365876,2.140908,2.1692035,2.1912234,2.2472563,2.321074,2.3234193,6311
2.6503191,2.6811345,2.7833076,2.8913398,2.9090891,2.913048,2.9150298,2.9170127,2.9189968,6371
2.9170127,2.9893022,3.0302343,3.0738165,3.0842853,3.0863833,3.0884829,3.0905838,3.124393,6372
2.4290009,2.4586194,2.503726,2.54966,2.5573971,2.5809562,2.5932708,2.5950348,2.5985668,6401
2.3756237,2.4240992,2.4412985,2.5316975,2.5548155,2.5634654,2.5652092,2.5704474,2.572196,6402
2.4785655,2.5827119,2.62164,2.6323578,2.6413231,2.6811345,2.6866095,2.708622,2.7104645,6403
2.5393801,2.5809562,2.6287804,2.6593454,2.6665888,2.6829581,2.688437,2.751318,2.7550621,6404
2.5368166,2.603873,2.6198578,2.6521218,2.6539259,2.6702178,2.6994283,2.7326722,2.7363913,6405
2.2838669,2.3304701,2.3351824,2.3852406,2.4240992,2.4561377,2.4586194,2.547086,2.5652092,6409
2.3163903,2.3234193,2.3422687,2.2815614,2.3493767,2.399739,2.402164,2.4785655,2.4810703,6411
2.9369159,2.9650087,2.9913356,3.0117462,3.0158448,3.0220034,3.042623,3.0446928,3.0654671,6471
2.8195012,2.9269474,2.9329243,2.9730844,2.9852395,2.9954066,2.9994831,3.0015235,3.0261161,6472
2.975107,2.9771309,2.9893022,3.0015235,3.0035653,3.0096989,3.0117462,3.0759075,3.0800936,6474
2.3446357,2.4167652,2.4961512,2.6074169,2.6074169,2.6109653,2.6593454,2.7178469,2.7475786,6501
2.4685724,2.471067,2.5291417,2.5342557,2.6074169,2.6109653,2.6359406,2.693927,2.7252495,6502
2.3446357,2.402164,2.4635909,2.5062559,2.5189447,2.5214901,2.5792017,2.6003342,2.6467168,6503
2.2746587,2.2954295,2.3163903,2.3304701,2.363657,2.3660455,2.4511812,2.471067,2.4911139,6504
2.7382526,2.751318,2.7700906,2.7927868,2.913048,2.9150298,2.9170127,2.9189968,2.9209824,6571
2.2540758,2.2769573,2.3117156,2.321074,2.3446357,2.3470049,2.3852406,2.4045916,2.4561377,7101
2.7196958,2.7308147,2.751318,2.7700906,2.8406701,2.8426025,2.8426025,2.8445361,2.8464711,7102
2.3187308,2.3328249,2.3446357,2.3470049,2.3948965,2.4339123,2.4835773,2.5316975,2.5342557,7103
2.6449177,2.6449177,2.6485174,2.6866095,2.6902657,2.7067807,2.7252495,2.7271035,2.7401154,7104
2.5419462,2.5652092,2.5844688,2.603873,2.6431201,2.6847832,2.6866095,2.688437,2.7104645,7105
2.6957595,2.7345312,2.7382526,2.7382526,2.7531893,2.7833076,2.7852008,2.8003936,2.8561654,7106
2.279258,2.3163903,2.3541272,2.3948965,2.436372,2.438834,2.4760635,2.5240381,2.5792017,7107
2.5164018,2.5393801,2.5617228,2.5756965,2.5915082,2.6198578,2.6395276,2.6593454,2.6611543,7108
2.572196,2.5809562,2.5915082,2.602103,2.6252077,2.6269934,2.6287804,2.6503191,2.7067807,7109
2.2654877,2.2838669,2.3047218,2.4216521,2.4785655,2.4835773,2.4860871,2.4885993,2.4911139,7110
2.2359362,2.2815614,2.3187308,2.3541272,2.3804274,2.4045916,2.438834,2.4412985,2.4511812,7111
2.9710636,3.0717273,3.0842853,3.096895,3.1414361,3.143573,3.143573,3.1457112,3.147851,7171
2.7104645,2.7271035,2.7457108,2.7682076,2.7889915,2.7927868,2.8099313,2.8619981,2.8639448,7172
2.8233383,2.8658929,2.899215,2.9329243,2.9730844,2.9771309,2.9791558,2.9811823,2.9832103,7173
2.7215457,2.7606881,2.8003936,2.8464711,2.883486,2.883486,2.9269474,2.9289382,2.9409127,7174
2.3612709,2.3756237,2.3900638,2.4045916,2.4070213,2.4911139,2.5445149,2.5573971,2.5844688,7201
2.2632005,2.3257673,2.4192076,2.4660804,2.4860871,2.4885993,2.4911139,2.5393801,2.5704474,7202
2.4265487,2.5011985,2.5138614,2.5265884,2.5522363,2.6269934,2.6467168,2.6902657,2.7363913,7203
2.5599813,2.616297,2.6252077,2.6341486,2.6467168,2.6521218,2.679312,2.7049408,2.7475786,7204
2.3828328,2.4192076,2.4586194,2.4986737,2.5087886,2.5113237,2.5138614,2.5189447,2.5214901,7205
2.3187308,2.3780243,2.399739,2.471067,2.4810703,2.4885993,2.4911139,2.5214901,2.54966,7206
2.503726,2.5265884,2.5522363,2.5669541,2.6127415,2.616297,2.6702178,2.672034,2.6920958,7207
2.1539211,2.2201838,2.2314241,2.2404573,2.2472563,2.249527,2.2838669,2.3093822,2.3565059,7208
2.249527,2.2884848,2.3281174,2.3684363,2.4635909,2.471067,2.5265884,2.5342557,2.587986,7209
2.4314554,2.4785655,2.5265884,2.572196,2.5792017,2.5827119,2.5968003,2.5985668,2.6359406,7210
2.5011985,2.503726,2.5062559,2.4936311,2.5138614,2.5138614,2.5445149,2.5968003,2.6377335,7211
2.5617228,2.5669541,2.572196,2.5368166,2.5844688,2.5862267,2.587986,2.6287804,2.6629646,7212
3.0800936,3.1095562,3.1393006,3.1693294,3.1758013,3.1909542,3.1931248,3.195297,3.2105427,7271
2.2359362,2.2540758,2.2723625,2.2907975,2.3375421,2.3517506,2.3541272,2.3565059,2.4094536,7301
2.2179425,2.2201838,2.2246733,2.2291715,2.2359362,2.2404573,2.2815614,2.3517506,2.3948965,7302
1.9827206,1.9827206,2.0293183,2.0749147,2.1258249,2.1258249,2.1279733,2.1890113,2.1934376,7303
1.9196637,1.9371929,1.9647795,1.9747267,2.0150218,2.0170579,2.0190961,2.0875268,2.1365876,7304
2.140908,2.1495748,2.1560979,2.1648262,2.2157037,2.2157037,2.2314241,2.260916,2.2931123,7305
2.1648262,2.2000937,2.2045424,2.2540758,2.3117156,2.3708296,2.438834,2.4936311,2.4961512,7306
2.1322761,2.1868017,2.2157037,2.3070507,2.321074,2.3257673,2.3281174,2.3804274,2.3828328,7307
2.2861748,2.3375421,2.3422687,2.3470049,2.3541272,2.3588872,2.3612709,2.4143257,2.4167652,7308
2.2449875,2.2540758,2.2632005,2.3375421,2.387651,2.3900638,2.3924787,2.4290009,2.4314554,7309
2.3281174,2.3328249,2.3399043,2.3446357,2.3804274,2.4586194,2.4611039,2.5214901,2.5240381,7310
2.0313692,2.0395925,2.0644627,2.0728199,2.1151168,2.2112324,2.2586336,2.260916,2.3070507,7311
2.2700684,2.2700684,2.2700684,2.297749,2.3234193,2.3257673,2.3281174,2.4143257,2.4660804,7312
2.0959775,2.1626406,2.1626406,2.1626406,2.1692035,2.1713953,2.1735897,2.2632005,2.2654877,7313
2.2586336,2.2632005,2.267777,2.3328249,2.3852406,2.3900638,2.3924787,2.438834,2.5062559,7314
2.3470049,2.3708296,2.3924787,2.4167652,2.4216521,2.4265487,2.4290009,2.4437652,2.5189447,7315
2.3517506,2.4143257,2.4810703,2.5393801,2.5548155,2.5687003,2.5704474,2.6359406,2.6811345,7316
2.3304701,2.3565059,2.363657,2.399739,2.4586194,2.4936311,2.4961512,2.5316975,2.5522363,7317
2.4660804,2.4810703,2.4961512,2.5087886,2.5113237,2.5368166,2.5393801,2.5419462,2.5445149,7318
2.1956542,2.2632005,2.2700684,2.3187308,2.3588872,2.4045916,2.4070213,2.438834,2.4412985,7322
2.4314554,2.4611039,2.4835773,2.503726,2.5087886,2.5265884,2.5291417,2.5950348,2.6395276,7325
2.2269211,2.3257673,2.3660455,2.4487066,2.4835773,2.4860871,2.4885993,2.4911139,2.4986737,7326
2.9791558,2.9811823,3.0178964,3.0571404,3.0633836,3.0905838,3.154279,3.1564248,3.158572,7371
2.7927868,2.8271806,2.8697934,2.911068,2.9229693,2.9349194,2.9369159,2.9509289,2.9913356,7372
2.8874104,2.899215,2.911068,2.9229693,2.9249578,2.9832103,2.9852395,2.9994831,3.0364225,7373
2.1065888,2.1495748,2.1934376,2.2157037,2.2404573,2.2723625,2.3281174,2.3660455,2.4339123,7401
2.2632005,2.2632005,2.2838669,2.3047218,2.3257673,2.3924787,2.4735639,2.5316975,2.5932708,7402
2.5214901,2.5897465,2.6091905,2.6287804,2.6629646,2.6647761,2.6665888,2.6975935,2.7289584,7403
2.4265487,2.4536581,2.4936311,2.5342557,2.5897465,2.5915082,2.5932708,2.6145186,2.6611543,7404
2.3047218,2.3163903,2.3304701,2.3708296,2.4314554,2.4835773,2.4860871,2.4885993,2.4911139,7405
2.2246733,2.267777,2.3093822,2.363657,2.4339123,2.436372,2.438834,2.4412985,2.4437652,7406
2.1301236,2.279258,2.3328249,2.4412985,2.4785655,2.4810703,2.4835773,2.4860871,2.4885993,7407
2.2540758,2.3446357,2.3708296,2.3973165,2.4240992,2.4290009,2.4314554,2.4339123,2.4760635,7408
2.2359362,2.2723625,2.3351824,2.5164018,2.5368166,2.5393801,2.5393801,2.5915082,2.6557312,7409
2.5522363,2.5652092,2.5756965,2.5862267,2.5985668,2.602103,2.6323578,2.6702178,2.7049408,7410
2.1582766,2.1582766,2.1626406,2.1539211,2.1560979,2.175786,2.2336791,2.2907975,2.3565059,7411
2.6847832,2.6847832,2.6847832,2.6829581,2.6847832,2.6866095,2.7031021,2.7215457,2.7719748,7412
2.140908,2.140908,2.140908,2.140908,2.1387467,2.140908,2.1430712,2.1956542,2.2586336,7413
2.2540758,2.2449875,2.2518003,2.267777,2.2201838,2.2654877,2.3163903,2.3187308,2.3804274,7414
2.202317,2.1934376,2.1978729,2.2157037,2.1670136,2.2112324,2.2700684,2.3281174,2.3304701,7415
3.0199492,3.1201465,3.1779618,3.2633686,3.2811697,3.2834017,3.2856352,3.2878702,3.2901065,7471
2.7438445,2.7588117,2.7738605,2.7889915,2.8310282,2.8933067,2.911068,2.913048,2.9589663,7472
2.0478489,2.0728199,2.0938616,2.117254,2.1236792,2.140908,2.1560979,2.1735897,2.2067702,7501
2.1193936,2.1322761,2.145237,2.1582766,2.2067702,2.2291715,2.2314241,2.2700684,2.2746587,7502
2.0665488,2.1279733,2.1474047,2.2067702,2.2090001,2.2269211,2.2381957,2.2769573,2.279258,7503
2.3684363,2.3684363,2.4216521,2.4760635,2.4835773,2.4911139,2.5113237,2.5189447,2.5669541,7504
2.0252233,2.0770113,2.1065888,2.2067702,2.2201838,2.2246733,2.2269211,2.2404573,2.249527,7505
2.8445361,2.8874104,2.9329243,2.9811823,2.9893022,2.9913356,2.9933705,2.9974442,3.0015235,7571
2.4070213,2.4314554,2.4561377,2.4835773,2.4885993,2.4936311,2.5113237,2.5844688,2.603873,7601
2.1801856,2.2000937,2.2201838,2.2381957,2.2586336,2.260916,2.2884848,2.3351824,2.3708296,7602
2.2090001,2.2427213,2.2769573,2.2884848,2.2954295,2.2954295,2.3093822,2.3375421,2.3660455,7603
2.1978729,2.2201838,2.2449875,2.267777,2.2931123,2.300071,2.363657,2.3756237,2.4412985,7604
2.2907975,2.297749,2.3047218,2.3422687,2.3493767,2.3852406,2.4265487,2.4290009,2.4785655,7605
2.1868017,2.1890113,2.2112324,2.1582766,2.1978729,2.2815614,2.3375421,2.3446357,2.3684363,7606
2.6074169,2.6109653,2.6611543,2.7141531,2.7178469,2.7363913,2.7382526,2.7738605,2.8137553,8101
2.6287804,2.6305685,2.6395276,2.6503191,2.6866095,2.7494476,2.7719748,2.7908885,2.8329539,8102
2.6234231,2.6252077,2.6252077,2.6449177,2.7178469,2.7196958,2.7738605,2.7946866,2.7965877,8103
2.1387467,2.2201838,2.2563534,2.2931123,2.3493767,2.4167652,2.4760635,2.5573971,2.616297,8104
2.5062559,2.5393801,2.5393801,2.5419462,2.5548155,2.5827119,2.6287804,2.6305685,2.6847832,8105
2.4885993,2.5687003,2.6127415,2.6252077,2.6341486,2.6341486,2.6359406,2.6431201,2.7123082,8106
2.2359362,2.2427213,2.2472563,2.2907975,2.3070507,2.3852406,2.4412985,2.5189447,2.5634654,8107
2.3541272,2.387651,2.387651,2.3900638,2.4586194,2.4611039,2.5214901,2.5573971,2.5599813,8108
2.0008259,2.0293183,2.0917478,2.1582766,2.2269211,2.3023951,2.3047218,2.3446357,2.4143257,8109
3.0926859,3.1393006,3.1844513,3.2346475,3.2722571,3.2767105,3.2789395,3.2811697,3.2834017,8171
2.7814157,2.8022985,2.8214192,2.8426025,2.8639448,2.8678424,2.8854475,2.9071116,2.969044,8172
2.3328249,2.3612709,2.399739,2.4462347,2.4860871,2.5011985,2.5240381,2.5265884,2.5291417,8201
2.3234193,2.3612709,2.3804274,2.4810703,2.4936311,2.5214901,2.5844688,2.6252077,2.6756704,8202
2.2954295,2.3163903,2.4143257,2.5240381,2.5368166,2.547086,2.54966,2.6180768,2.6611543,8203
2.2838669,2.2931123,2.3023951,2.3117156,2.321074,2.3493767,2.4143257,2.4167652,2.4635909,8204
2.4885993,2.5138614,2.5393801,2.5522363,2.5548155,2.5704474,2.62164,2.6234231,2.6252077,8205
2.2586336,2.2954295,2.3187308,2.3924787,2.3948965,2.4511812,2.5011985,2.5316975,2.5522363,8206
2.2449875,2.2179425,2.2449875,2.2700684,2.2769573,2.2769573,2.2861748,2.2884848,2.3047218,8207
2.4094536,2.4094536,2.4094536,2.4070213,2.4094536,2.4118884,2.4143257,2.4167652,2.4192076,8208
2.9933705,3.0405548,3.0509102,3.1521351,3.1628704,3.1650219,3.1671751,3.1931248,3.195297,8271
2.5968003,2.6074169,2.6377335,2.6684024,2.688437,2.723397,2.7606881,2.8137553,2.8600526,8272
2.4685724,2.547086,2.54966,2.5522363,2.5756965,2.5809562,2.5985668,2.6074169,2.6503191,9101
2.2449875,2.2931123,2.3446357,2.399739,2.4611039,2.471067,2.5164018,2.5342557,2.5756965,9102
2.1539211,2.1626406,2.1692035,2.1845939,2.2000937,2.2045424,2.2157037,2.2381957,2.2563534,9103
2.2449875,2.2769573,2.3093822,2.3804274,2.4192076,2.4216521,2.4511812,2.4635909,2.5011985,9104
2.3756237,2.402164,2.4265487,2.4536581,2.4835773,2.4961512,2.5214901,2.5393801,2.5669541,9105
2.1539211,2.175786,2.2000937,2.2314241,2.2563534,2.2769573,2.3023951,2.3163903,2.3493767,9106
2.1365876,2.202317,2.2654877,2.3281174,2.3470049,2.4240992,2.4511812,2.4611039,2.5164018,9107
2.0854194,2.2045424,2.2179425,2.3517506,2.3900638,2.4070213,2.4412985,2.4511812,2.4660804,9108
1.7457949,1.7352474,1.7564065,1.7796203,1.8031408,1.8177692,1.834368,1.8548614,1.8793764,9109
2.0707276,2.0686371,2.0728199,2.0749147,2.0833142,2.1387467,2.1626406,2.1845939,2.2067702,9110
2.1236792,2.1279733,2.1301236,2.117254,2.1344306,2.1365876,2.1604576,2.1713953,2.1956542,9111
1.8567358,1.8567358,1.8586121,1.8511184,1.8623703,1.8642522,1.871799,1.8736905,1.8850795,9112
2.9893022,3.0056083,3.0529857,3.1011095,3.1095562,3.1116714,3.1201465,3.1222692,3.124393,9171
2.4586194,2.4936311,2.5291417,2.5652092,2.6003342,2.602103,2.6056445,2.6074169,2.6467168,9401
1.6909323,1.7546335,1.7635168,1.7724451,1.7778237,1.814101,1.8417938,1.8888912,1.9235454,9402
2.6127415,2.679312,2.7494476,2.8022985,2.8175845,2.8310282,2.8406701,2.8426025,2.854224,9403
2.6252077,2.6629646,2.7031021,2.7159994,2.8252587,2.8291039,2.8310282,2.8329539,2.8406701,9404
2.6003342,2.6091905,2.616297,2.6252077,2.6811345,2.7031021,2.7049408,2.7067807,2.7531893,9408
